Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
2/1/2023 13:18,24e124725c065829,21.3,44,433,77,206 days ago,-52,9.5,922800000,2
2/1/2023 13:28,24e124725c065829,21.3,45,439,77,206 days ago,-57,8.75,922400000,2
2/1/2023 13:38,24e124725c065829,21.3,44.5,433,77,206 days ago,-55,10.25,923200000,2
2/1/2023 13:48,24e124725c065829,21.3,44.5,440,77,206 days ago,-55,9.25,922200000,2
2/1/2023 13:58,24e124725c065829,21.3,43.5,442,77,206 days ago,-56,9.25,922400000,2
2/1/2023 14:08,24e124725c065829,21.4,44,442,77,206 days ago,-55,9,923400000,2
2/1/2023 14:18,24e124725c065829,21.4,44.5,436,77,206 days ago,-57,9,922400000,2
2/1/2023 14:28,24e124725c065829,21.2,47.5,440,77,206 days ago,-53,8.5,923200000,2
2/1/2023 14:38,24e124725c065829,21.2,44.5,442,77,206 days ago,-56,7.25,922400000,2
2/1/2023 14:48,24e124725c065829,21.4,46.5,435,77,206 days ago,-56,6.75,922400000,2
2/1/2023 14:58,24e124725c065829,21.4,46.5,434,77,206 days ago,-55,9.75,923200000,2
2/1/2023 15:08,24e124725c065829,21.5,44.5,433,77,206 days ago,-54,9.75,923200000,2
2/1/2023 15:18,24e124725c065829,21.4,44.5,441,77,206 days ago,-56,7.75,922200000,2
2/1/2023 15:28,24e124725c065829,21.4,45,433,77,206 days ago,-56,9.5,923400000,2
2/1/2023 15:38,24e124725c065829,21.4,46,429,77,206 days ago,-56,5.25,922000000,2
2/1/2023 15:48,24e124725c065829,21.4,47.5,438,77,206 days ago,-59,7.5,922400000,2
2/1/2023 15:58,24e124725c065829,21.3,47.5,433,77,206 days ago,-52,9,922800000,2
2/1/2023 16:08,24e124725c065829,21.4,48,421,77,206 days ago,-56,6.75,922000000,2
2/1/2023 16:18,24e124725c065829,21.4,47,436,77,206 days ago,-54,9,923200000,2
